id,region,product_id,sales,date
921,South,169,186,2023-05-28
922,Central,138,227,2023-02-08
923,East,351,185,2023-03-14
924,Central,311,340,2023-08-26
925,West,326,28,2023-04-11
926,Central,399,53,2023-03-08
927,West,119,202,2023-01-03
928,West,494,253,2023-05-05
929,North,149,373,2023-07-17
930,East,230,483,2023-05-24
931,North,437,232,2023-07-05
932,South,441,98,2023-09-07
933,West,159,454,2023-05-18
934,Central,235,141,2023-04-13
935,Central,306,494,2023-09-11
936,East,208,364,2023-03-15
937,West,412,415,2023-05-23
938,South,372,55,2023-04-21
939,East,334,83,2023-04-02
940,North,235,405,2023-12-17
941,Central,450,308,2023-02-07
942,North,452,228,2023-06-02
943,North,318,82,2023-07-02
944,North,299,351,2023-07-20
945,East,468,145,2023-11-01
946,North,389,491,2023-03-18
947,North,375,257,2023-10-16
948,South,477,327,2023-05-01
949,North,172,274,2023-02-23
950,South,410,87,2023-05-18
951,South,377,38,2023-05-24
952,Central,458,118,2023-03-08
953,East,382,408,2023-06-20
954,South,224,172,2023-07-05
955,South,215,291,2023-08-05
956,North,397,249,2023-08-14
957,North,173,163,2023-09-26
958,West,412,375,2023-12-20
959,North,337,314,2023-03-12
960,West,326,320,2023-02-13
961,South,262,49,2023-05-10
962,North,365,422,2023-04-08
963,North,350,108,2023-07-19
964,East,334,49,2023-12-07
965,West,166,298,2023-02-04
966,Central,205,101,2023-12-07
967,Central,406,244,2023-05-26
968,South,151,80,2023-10-04
969,South,170,445,2023-07-13
970,West,257,352,2023-07-14
971,Central,329,183,2023-06-07
972,North,233,143,2023-03-19
973,East,396,260,2023-01-13
974,North,429,421,2023-08-27
975,East,452,119,2023-01-21
976,East,263,122,2023-07-21
977,North,309,315,2023-07-05
978,East,107,464,2023-03-07
979,West,148,374,2023-08-26
980,South,379,75,2023-04-15
981,Central,316,309,2023-05-03
982,North,420,487,2023-09-05
983,West,442,239,2023-04-07
984,East,125,275,2023-09-25
985,Central,166,365,2023-09-10
986,North,417,459,2023-03-16
987,East,411,500,2023-02-13
988,East,194,255,2023-05-02
989,West,320,388,2023-04-22
990,South,410,236,2023-10-07
991,West,186,281,2023-08-13
992,East,350,372,2023-03-14
993,East,462,225,2023-08-20
994,Central,449,148,2023-07-28
995,South,468,318,2023-09-02
996,Central,466,120,2023-02-19
997,West,346,341,2023-11-25
998,West,385,351,2023-07-17
999,South,258,140,2023-02-17
1000,Central,265,275,2023-06-14
1001,North,208,404,2023-06-25
1002,West,141,379,2023-01-06
1003,Central,261,469,2023-08-06
1004,North,328,301,2023-12-09
1005,East,244,322,2023-10-18
1006,West,329,193,2023-08-17
1007,South,292,253,2023-09-09
1008,South,406,247,2023-05-21
1009,Central,427,435,2023-01-02
1010,Central,133,482,2023-02-24
1011,Central,330,429,2023-03-26
1012,West,158,389,2023-08-20
1013,East,263,157,2023-01-26
1014,South,266,486,2023-02-19
1015,West,473,434,2023-10-04
1016,East,185,373,2023-06-24
1017,East,135,64,2023-07-02
1018,Central,120,30,2023-05-28
1019,Central,228,219,2023-06-08
1020,North,132,35,2023-03-06
1021,East,378,254,2023-03-14
1022,South,285,27,2023-03-07
1023,West,162,196,2023-04-20
1024,East,281,395,2023-02-02
1025,East,333,249,2023-10-10
1026,North,153,498,2023-02-06
1027,West,439,16,2023-04-16
1028,Central,251,279,2023-07-08
1029,East,421,41,2023-11-27
1030,North,368,417,2023-03-24
1031,South,189,80,2023-02-11
1032,North,221,226,2023-06-12
1033,East,198,394,2023-11-03
1034,West,446,242,2023-11-12
1035,West,205,141,2023-03-12
1036,North,256,243,2023-02-25
1037,North,414,390,2023-12-02
1038,Central,222,287,2023-09-15
1039,Central,273,156,2023-02-05
1040,Central,226,380,2023-11-17
1041,West,342,29,2023-12-18
1042,North,170,461,2023-03-18
1043,North,246,204,2023-08-02
1044,North,460,187,2023-06-24
1045,South,433,428,2023-03-04
1046,East,415,485,2023-02-16
1047,North,109,29,2023-10-17
1048,South,402,146,2023-06-05
1049,North,199,382,2023-03-20
1050,North,244,405,2023-07-11
1051,West,359,324,2023-01-13
1052,East,446,257,2023-06-17
1053,North,447,415,2023-10-13
1054,West,480,42,2023-10-17
1055,Central,332,280,2023-01-16
1056,North,257,314,2023-04-13
1057,East,438,410,2023-01-26
1058,South,305,450,2023-06-27
1059,Central,481,219,2023-06-17
1060,West,170,337,2023-04-28
1061,Central,364,283,2023-03-25
1062,Central,429,95,2023-01-23
1063,West,212,477,2023-02-15
1064,Central,186,439,2023-04-08
1065,West,498,260,2023-05-10
1066,Central,227,214,2023-04-06
1067,South,254,26,2023-03-19
1068,Central,294,103,2023-08-17
1069,Central,184,339,2023-07-23
1070,West,231,368,2023-09-27
1071,North,359,165,2023-05-08
1072,West,336,420,2023-01-17
1073,North,421,51,2023-04-13
1074,Central,237,339,2023-04-02
1075,West,375,245,2023-10-13
1076,East,311,205,2023-12-04
1077,South,410,16,2023-05-18
1078,West,458,255,2023-09-04
1079,North,250,45,2023-11-20
1080,South,470,100,2023-01-02
1081,East,144,213,2023-03-08
1082,South,363,337,2023-01-26
1083,East,104,313,2023-08-13
1084,West,249,61,2023-07-26
1085,South,438,350,2023-09-13
1086,Central,240,26,2023-01-20
1087,West,412,212,2023-06-13
1088,West,316,245,2023-11-13
1089,North,145,57,2023-07-16
1090,South,203,265,2023-10-05
1091,South,258,336,2023-07-08
1092,South,434,98,2023-06-27
1093,Central,120,82,2023-10-27
1094,South,243,348,2023-04-01
1095,North,107,192,2023-03-02
1096,Central,389,118,2023-12-24
1097,West,120,246,2023-02-24
1098,South,303,184,2023-02-24
1099,South,335,441,2023-10-16
1100,North,194,437,2023-01-03
1101,West,106,264,2023-04-12
1102,South,497,70,2023-03-23
1103,Central,491,290,2023-04-13
1104,South,479,347,2023-04-14
1105,East,430,338,2023-09-03
1106,South,429,16,2023-10-25
1107,East,341,488,2023-08-16
1108,South,365,432,2023-04-06
1109,West,232,416,2023-12-28
1110,West,348,246,2023-07-27
1111,North,262,435,2023-11-06
1112,West,491,123,2023-09-21
1113,East,426,276,2023-07-02
1114,Central,125,372,2023-10-28
1115,Central,191,496,2023-08-08
1116,East,198,325,2023-10-20
1117,East,235,469,2023-03-26
1118,West,169,394,2023-12-04
1119,North,179,411,2023-07-06
1120,North,291,294,2023-01-24
1121,West,412,52,2023-08-15
1122,South,114,439,2023-02-16
1123,Central,279,158,2023-03-19
1124,South,119,157,2023-09-13
1125,West,294,108,2023-03-28
1126,West,473,470,2023-11-24
1127,South,153,40,2023-05-11
1128,Central,159,42,2023-02-07
1129,South,466,91,2023-05-13
1130,West,295,160,2023-05-02
1131,North,248,271,2023-09-21
1132,West,170,472,2023-05-17
1133,North,463,158,2023-02-25
1134,South,407,197,2023-10-01
1135,Central,146,400,2023-01-28
1136,Central,147,492,2023-03-17
1137,South,227,324,2023-04-19
1138,Central,240,410,2023-12-16
1139,West,221,67,2023-07-09
1140,West,157,212,2023-01-22
1141,West,134,329,2023-11-13
1142,Central,234,394,2023-02-15
1143,West,201,424,2023-07-19
1144,South,162,90,2023-08-27
1145,South,101,200,2023-11-18
1146,North,380,44,2023-06-20
1147,East,199,238,2023-11-22
1148,West,400,312,2023-08-23
1149,East,448,309,2023-08-19
1150,North,101,413,2023-02-18
1151,Central,479,284,2023-07-03
1152,Central,179,209,2023-03-11
1153,South,251,481,2023-07-26
1154,West,376,180,2023-02-09
1155,West,340,364,2023-02-10
1156,Central,204,66,2023-05-08
1157,East,277,43,2023-01-24
1158,Central,160,406,2023-01-19
1159,South,318,459,2023-04-28
1160,North,185,299,2023-07-03
1161,South,316,88,2023-01-03
1162,South,211,39,2023-01-11
1163,Central,292,295,2023-11-06
1164,Central,139,185,2023-03-25
1165,Central,362,167,2023-09-08
1166,East,499,85,2023-03-26
1167,North,196,67,2023-08-14
1168,West,361,217,2023-07-13
1169,South,393,136,2023-03-09
1170,West,336,91,2023-02-21
1171,West,293,134,2023-12-05
1172,South,203,169,2023-03-13
1173,East,432,56,2023-03-02
1174,South,478,497,2023-02-03
1175,West,416,107,2023-09-09
1176,East,238,25,2023-03-06
1177,East,272,442,2023-01-16
1178,West,354,399,2023-08-10
1179,West,349,31,2023-11-19
1180,East,287,16,2023-04-28
1181,North,492,301,2023-03-27
1182,East,197,25,2023-08-13
1183,Central,356,304,2023-09-23
1184,East,253,167,2023-02-15
1185,East,239,52,2023-07-13
1186,East,499,88,2023-11-07
1187,East,315,375,2023-10-05
1188,South,395,39,2023-05-06
1189,West,228,34,2023-06-02
1190,West,270,477,2023-08-19
1191,East,360,162,2023-11-24
1192,East,432,143,2023-12-19
1193,East,207,87,2023-07-09
1194,North,363,316,2023-10-03
1195,West,292,112,2023-12-18
1196,West,252,62,2023-12-16
1197,East,209,254,2023-03-01
1198,North,182,402,2023-04-04
1199,Central,242,341,2023-10-18
1200,Central,254,43,2023-09-09
1201,West,460,22,2023-09-11
1202,North,247,436,2023-06-06
1203,North,166,360,2023-08-16
1204,North,204,28,2023-12-22
1205,North,223,309,2023-11-02
1206,North,383,367,2023-01-19
1207,West,187,335,2023-10-24
1208,South,298,54,2023-07-15
1209,South,482,338,2023-12-21
1210,East,223,451,2023-01-05
1211,North,174,404,2023-06-05
1212,North,163,14,2023-01-28
1213,West,162,497,2023-02-06
1214,North,490,229,2023-08-01
1215,Central,191,480,2023-12-23
1216,Central,309,66,2023-06-02
1217,North,470,205,2023-04-08
1218,East,220,153,2023-02-04
1219,South,109,348,2023-03-13
1220,South,288,151,2023-09-24
1221,West,340,223,2023-06-28
1222,West,327,431,2023-02-06
1223,East,468,187,2023-09-02
1224,South,128,146,2023-08-28
1225,South,281,264,2023-04-05
1226,South,492,102,2023-05-23
1227,East,273,333,2023-04-06
1228,South,393,204,2023-06-15
1229,West,277,322,2023-12-27
1230,East,360,166,2023-02-25
1231,North,245,406,2023-02-09
1232,West,369,430,2023-02-06
1233,Central,419,356,2023-09-04
1234,East,275,317,2023-02-08
1235,East,394,367,2023-09-24
1236,South,243,313,2023-09-12
1237,Central,118,314,2023-03-16
1238,North,198,479,2023-06-23
1239,East,328,301,2023-12-18
1240,East,297,142,2023-07-14
1241,South,314,117,2023-08-07
1242,North,333,491,2023-11-03
1243,West,438,288,2023-10-25
1244,North,322,363,2023-05-16
1245,West,391,385,2023-12-12
1246,Central,392,96,2023-12-04
1247,South,445,366,2023-06-15
1248,East,468,134,2023-11-03
1249,North,302,185,2023-11-03
1250,East,376,352,2023-05-03
1251,South,472,286,2023-07-14
1252,Central,406,322,2023-09-10
1253,Central,311,154,2023-07-08
1254,Central,471,82,2023-11-03
1255,East,385,361,2023-04-06
1256,Central,350,57,2023-11-27
1257,South,288,307,2023-12-27
1258,Central,136,329,2023-09-11
1259,West,165,479,2023-04-24
1260,West,338,398,2023-10-20
1261,East,252,263,2023-09-16
1262,Central,191,347,2023-08-11
1263,Central,394,243,2023-12-12
1264,Central,425,291,2023-02-09
1265,North,176,18,2023-01-17
1266,West,204,21,2023-08-18
1267,East,225,433,2023-06-14
1268,East,490,437,2023-11-17
1269,East,329,211,2023-07-13
1270,Central,355,476,2023-05-12
1271,Central,394,131,2023-12-27
1272,North,375,33,2023-11-01
1273,West,319,373,2023-12-20
1274,West,357,361,2023-09-21
1275,North,315,410,2023-10-26
1276,South,426,227,2023-06-28
1277,North,129,162,2023-02-28
1278,Central,128,231,2023-06-12
1279,East,275,310,2023-02-13
1280,East,386,299,2023-04-03
1281,South,278,93,2023-05-16
1282,South,336,495,2023-08-17
1283,Central,239,454,2023-12-08
1284,East,332,211,2023-04-23
1285,West,273,494,2023-07-27
1286,Central,157,352,2023-05-23
1287,West,149,103,2023-09-16
1288,West,490,285,2023-01-03
1289,Central,246,22,2023-12-22
1290,Central,268,445,2023-05-04
1291,South,320,441,2023-11-21
1292,North,456,207,2023-03-09
1293,North,268,320,2023-11-11
1294,South,149,125,2023-06-26
1295,South,454,112,2023-08-28
1296,South,410,442,2023-08-18
1297,West,273,32,2023-11-05
1298,Central,410,121,2023-01-05
1299,East,422,306,2023-06-02
1300,East,226,364,2023-06-04
1301,West,189,46,2023-03-21
1302,East,114,304,2023-01-16
1303,North,384,58,2023-01-19
1304,Central,327,330,2023-02-15
1305,South,405,70,2023-04-08
1306,South,466,155,2023-02-15
1307,East,124,385,2023-08-03
1308,East,151,96,2023-01-06
1309,Central,395,98,2023-07-12
1310,North,458,127,2023-06-07
1311,South,484,61,2023-10-16
1312,Central,372,387,2023-04-15
1313,East,382,393,2023-08-22
1314,East,202,388,2023-09-06
1315,North,187,167,2023-01-03
1316,East,293,145,2023-08-23
1317,West,377,26,2023-01-18
1318,East,419,303,2023-06-09
1319,Central,289,181,2023-11-02
1320,South,274,322,2023-11-17
1321,Central,383,411,2023-02-24
1322,West,328,386,2023-12-23
1323,Central,267,160,2023-10-01
1324,East,442,365,2023-11-14
1325,North,183,395,2023-04-23
1326,South,452,178,2023-05-22
1327,West,201,327,2023-06-10
1328,West,295,470,2023-12-24
1329,East,417,258,2023-06-22
1330,South,396,134,2023-08-20
1331,West,131,404,2023-04-27
1332,North,193,391,2023-10-10
1333,Central,206,163,2023-05-07
1334,East,389,347,2023-10-21
1335,North,407,323,2023-09-21
1336,North,477,167,2023-04-21
1337,East,486,89,2023-07-22
1338,South,194,13,2023-11-10
1339,East,364,489,2023-12-17
1340,North,216,407,2023-09-02
1341,North,340,215,2023-09-12
1342,Central,352,344,2023-07-05
1343,South,451,298,2023-04-15
1344,East,152,29,2023-03-11
1345,West,172,366,2023-12-14
1346,West,174,27,2023-02-01
1347,South,423,487,2023-02-02
1348,West,240,230,2023-04-06
1349,East,142,224,2023-01-06
1350,West,109,413,2023-11-03
1351,South,288,446,2023-01-03
1352,South,176,187,2023-04-25
1353,East,191,407,2023-02-10
1354,East,460,228,2023-08-25
1355,North,474,328,2023-04-18
1356,Central,494,66,2023-09-05
1357,South,272,158,2023-10-04
1358,East,441,407,2023-07-15
1359,West,454,496,2023-03-22
1360,Central,399,52,2023-11-08
1361,South,134,126,2023-09-27
1362,East,102,175,2023-07-22
1363,West,169,171,2023-07-15
1364,North,131,403,2023-05-01
1365,East,112,34,2023-07-15
1366,West,422,78,2023-02-02
1367,East,386,372,2023-08-11
1368,South,292,128,2023-03-09
1369,North,225,416,2023-04-15
1370,East,480,280,2023-07-05
1371,South,385,491,2023-06-17
1372,West,363,392,2023-12-10
1373,South,485,235,2023-05-23
1374,West,197,495,2023-12-23
1375,West,263,390,2023-06-08
1376,South,349,298,2023-04-20
1377,South,321,209,2023-12-28
1378,East,301,13,2023-05-19
1379,East,117,87,2023-12-20
1380,South,313,165,2023-06-22
1381,North,267,428,2023-10-02
1382,South,415,384,2023-02-10
1383,Central,244,234,2023-10-03
1384,West,394,330,2023-05-12
1385,Central,384,239,2023-05-02
1386,West,355,90,2023-08-03
1387,East,383,94,2023-07-11
1388,North,151,104,2023-05-16
1389,West,114,208,2023-01-16
1390,Central,409,34,2023-01-27
1391,East,150,338,2023-12-15
1392,East,176,50,2023-02-04
1393,West,325,265,2023-08-20
1394,South,101,24,2023-11-02
1395,West,416,32,2023-10-09
1396,East,377,401,2023-08-06
1397,Central,380,278,2023-06-13
1398,East,116,479,2023-12-02
1399,Central,454,63,2023-07-10
1400,South,319,344,2023-08-05
1401,West,325,188,2023-02-14
1402,Central,167,93,2023-07-19
1403,East,467,168,2023-02-10
1404,West,358,199,2023-02-08
1405,East,336,44,2023-10-08
1406,East,318,286,2023-06-14
1407,North,484,332,2023-02-17
1408,South,371,239,2023-09-09
1409,West,188,436,2023-09-22
1410,Central,139,131,2023-05-17
1411,North,445,50,2023-03-05
1412,East,430,155,2023-10-01
1413,West,500,115,2023-02-09
1414,West,211,463,2023-02-27
1415,North,429,211,2023-09-11
1416,Central,238,381,2023-08-21
1417,East,293,172,2023-03-18
1418,North,318,356,2023-08-28
1419,South,478,174,2023-08-18
1420,East,338,417,2023-07-10
1421,South,199,136,2023-04-01
1422,Central,119,88,2023-06-27
1423,North,280,475,2023-10-24
1424,West,124,204,2023-05-22
1425,East,433,285,2023-01-01
1426,Central,156,360,2023-11-03
1427,East,151,373,2023-12-28
1428,South,237,294,2023-12-19
1429,East,456,231,2023-11-27
1430,West,411,277,2023-04-25
1431,West,118,157,2023-09-03
1432,West,134,50,2023-01-14
1433,South,368,106,2023-03-19
1434,Central,447,266,2023-01-11
1435,West,478,114,2023-05-08
1436,Central,274,90,2023-02-23
1437,East,356,152,2023-06-09
1438,West,103,225,2023-09-23
1439,Central,448,195,2023-06-15
1440,West,404,434,2023-08-27
1441,Central,313,244,2023-03-19
1442,West,236,200,2023-09-28
1443,North,187,398,2023-08-24
1444,South,372,90,2023-08-05
1445,Central,463,119,2023-11-27
1446,Central,182,193,2023-10-28
1447,South,179,136,2023-05-18
1448,East,382,278,2023-05-16
1449,South,414,441,2023-11-01
1450,Central,405,161,2023-04-28
1451,East,495,421,2023-09-13
1452,Central,432,298,2023-10-08
1453,North,393,23,2023-01-14
1454,North,140,394,2023-07-18
1455,West,167,74,2023-12-26
1456,South,249,452,2023-07-18
1457,South,337,310,2023-02-25
1458,West,269,497,2023-03-10
1459,Central,172,320,2023-11-18
1460,East,110,146,2023-12-13
1461,East,313,397,2023-09-20
1462,West,270,456,2023-10-27
1463,North,255,448,2023-02-27
1464,North,454,225,2023-11-20
1465,East,371,270,2023-10-09
1466,East,353,112,2023-05-15
1467,Central,430,194,2023-09-09
1468,West,253,476,2023-12-19
1469,South,388,65,2023-02-26
1470,West,145,56,2023-05-28
1471,South,415,45,2023-01-11
1472,West,259,234,2023-04-23
1473,South,421,300,2023-05-03
1474,West,157,307,2023-11-15
1475,North,410,61,2023-07-17
1476,Central,202,199,2023-06-20
1477,West,151,171,2023-03-08
1478,East,171,382,2023-12-15
1479,North,237,142,2023-11-19
1480,Central,288,61,2023-02-22
1481,Central,200,368,2023-05-28
1482,South,299,383,2023-06-18
1483,Central,388,384,2023-10-04
1484,South,279,288,2023-11-06
1485,West,188,186,2023-06-20
1486,East,430,241,2023-07-13
1487,West,156,280,2023-11-20
1488,North,475,143,2023-01-06
1489,South,180,340,2023-11-13
1490,East,193,308,2023-05-14
1491,East,402,214,2023-10-10
1492,North,489,94,2023-08-01
1493,South,258,176,2023-10-05
1494,South,471,323,2023-07-13
1495,North,253,468,2023-11-10
1496,East,472,365,2023-10-26
1497,North,369,201,2023-07-26
1498,North,372,359,2023-08-01
1499,West,244,168,2023-04-26
